TRAVEL_SHEET,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Putni list,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Αναφορά ταξιδιού,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet
TYPE,Type,Type,Type,Type,Type,Type,Type,Type,Type,Type,Type,Τύπος,Type,Type,Type,Type,Type,Type,Type,Type,Тип,Type,Type,Type,Type,Type,Type,Type
UNKNOWN,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Άγνωστο,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
UPDATE_INTERVAL,Update Interval,Update Interval,الفاصل الزمني للتحديث,Интервалът на актуализация,Interval ažuriranja,opdater Interval,Bijwerkingsonderbreking,värskendamise intervalli,بروزرسانی فاصله,Intervalle de mise à jour,Updateintervall,Ενημέρωση Διάστημα,frissítés Interval,Intervallo di aggiornamento,更新間隔,Atnaujinimo intervalas,oppdaterings~~POS=TRUNC,aktualizacja Interval,Intervalo de atualização,Interval de actualizare,Интервал обновления,Интервал ажурирања,aktualizácia Interval,Intervalo de actualización,uppdaterings~~POS=TRUNC,ปรับปรุงช่วงเวลา,Güncelleme aralığı,Update Interval
UPDATE,Update,Update,تحديث,Актуализация,Ažuriraj,Opdatering,Bijwerken,ajakohastama,به روز رسانی,Mettre à jour,Aktualisieren,Εκσυγχρονίζω,frissítés,Aggiornare,更新,atnaujinimas,Oppdater,Aktualizacja,Atualizar,Actualizați,Обновить,ажурирање,aktualizovať,Actualizar,Uppdatering,ปรับปรุง,Güncelleştirme,Update
USERNAME_INVALID,Username or password is invalid.,Emri i përdoruesit ose fjalëkalimi është e pavlefshme.,اسم المستخدم أو كلمة المرور غير صالحة.,Потребителско име и парола са невалидни.,Korisničko ime ili zaporka nisu valjani.,Brugernavn eller adgangskode er ugyldig.,Gebruikersnaam of wachtwoord is ongeldig.,Kasutajanimi või parool on vale.,نام کاربری یا رمز عبور نامعتبر است.,Nom d'utilisateur ou mot de passe est invalide.,Benutzername oder Passwort ist ungültig.,Το όνομα χρήστη ή τον κωδικό πρόσβασης δεν είναι έγκυρος.,Felhasználónév vagy jelszó érvénytelen.,Nome utente o la password non sono validi.,ユーザー名またはパスワードが無効です。,Naudotojo vardas arba slaptažodis neteisingas.,Brukernavn eller passord er ugyldig.,Nazwa użytkownika lub hasło jest nieprawidłowe.,Nome de usuário ou senha é inválida.,Numele de utilizator sau parola este nevalid.,Имя пользователя или пароль неверен.,Корисничко име или лозинка није исправан.,Užívateľské meno alebo heslo je neplatné.,Nombre de usuario o contraseña no son válidos.,Användarnamn eller lösenord är ogiltigt.,ชื่อผู้ใช้หรือรหัสผ่านไม่ถูกต้อง,Kullanıcı adı veya şifre geçersiz.,Username or password is invalid.
USERNAME,Username,Emri i përdoruesit,اسم المستخدم,Потребител,Korisničko ime,Brugernavn,Gebruikersnaam,Kasutajanimi,نام کاربری,Nom d'utilisateur,Benutzername,Όνομα Χρήστη,Felhasználónév,Nome utente,ユーザー名,Vartotojo vardas,Brukernavn,Nazwa Użytkownika,Nome de Usuário,Nume de utilizator,имя пользователя,Корисничко име,užívateľské meno,Nombre de usuario,Användarnamn,ชื่อผู้ใช้,Kullanıcı adı,Username
VEHICLE_RATING_OVERVIEW,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Εβδομαδιαίο σκόρ,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating,Vehicle Weekly Rating
VEHICLES,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Οχήματα,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles,Vehicles
VIEW_ALERTS,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,Υφιστάμενες αναφορές,View Events,Visualizza gli eventi esistenti,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events,View Events
WAKE_ALERT,Wake Alert,Wake Alert,استيقظ تنبيه,Събудете Alert,probudite upozorenje,Wake Alert,Wake Alert,ärka Alert,ویک هشدار,Wake Alert,Wake Alarm,Ξυπνήστε Alert,Wake Alert,Wake Alert,アラートウェイク,Wake įspėjimą,Våkn Alert,Obudź Alert,Acorde Alerta,Wake Alert,Услуга оповещения,Ваке Алерт,prebudiť Alert,Wake Alerta,Wake Alert,ตื่นแจ้งเตือน,Alert Uyan,Wake Alert
WANT_TO_DELETE_ZONE,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Είστε βέβαιοι οτι θέλετε να διαγράψετε την ζώνη;,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?
WANT_TO_DELETE,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Είστε βέβαιοι οτι θέλετε να διαγράψετε την εντολή GPRS;,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Вы действительно хотите удалить GPRS команду?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?
WANT_TO_LOGOUT,Are you sure you want to logout?,Jeni te sigurte qe doni te logout?,هل أنت متأكد أنك تريد تسجيل الخروج؟,Наистина ли искате да излезете ли сте?,Jeste li sigurni da želite odjaviti?,Er du sikker på du vil logge ud?,Weet je zeker dat je wil uitloggen?,"Oled sa kindel, et soovid välja logida?",آیا برای خارج شدن مطمئن هستید؟,Êtes-vous sûr de vouloir vous déconnecter?,"Sind Sie sicher, dass Sie sich ausloggen?",Είστε βέβαιοι ότι θέλετε να αποσυνδεθείτε?,Biztosan szeretne kijelentkezni?,Sei sicuro di voler uscire?,あなたがログアウトしてもよろしいですか？,Ar tikrai norite išsiregistruoti?,Er du sikker på at du vil logge ut?,Czy na pewno chcesz się wylogować?,Tem certeza que deseja sair?,Sigur vrei să te deconectezi?,Вы действительно хотите выйти?,Да ли сте сигурни да желите да се одјавите?,"Ste si istí, že chcete odhlásiť?",¿Seguro que quieres salir?,Är du säker på att du vill logga ut?,คุณแน่ใจว่าคุณต้องการที่จะออกจากระบบ?,Eger ikis yapmak istediğinden emin misin?,Are you sure you want to logout?
YESTERDAY,Yesterday,Dje,في الامس,Вчера,Jučer,I går,Gisteren,eile,دیروز,Hier,Gestern,Εχθές,Tegnap,Ieri,昨日,vakar,I går,Wczoraj,Ontem,Ieri,Вчера,јуче,včera,Ayer,I går,เมื่อวาน,Dün,ម្សិលម៉ិញ
YOU_HAVE_NO_ZONES,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,Δεν έχετε κάποια ζώνη,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone,You don't have any zone
YOU_HAVE,You have,Ju keni,عندك,Ти имаш,Imaš,Du har,Jij hebt,Sa pead,شما باید,Tu as,Du hast,Εχεις,Neked van,Hai,あなたが持っている,Tu turi,Du har,Ty masz,Você tem,Tu ai,У тебя есть,Имаш,Máš,Tienes,Du har,คุณมี,Var,You have
ZONE_IN_ALERT,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Μέσα σε ζώνη,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert,Zone In Alert
ZONE_IN_OUT_ALERT,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert
ZONE_IN_OUT,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Μέσα/ Έξω απο ζώνη,Zone In/Out,Zona In/Fuori,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out
ZONE_IN,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Εντός ζώνης,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In,Zone In
ZONE_NAME,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,ឈ្មោះ
ZONE_OUT,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Εκτός ζώνης,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out,Zone Out
ZONE_VISIBLE,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Να φαίνεται στον χάρτη,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible
ZONES_INSTEAD_OF_ADDRESSES,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Ζώνες αντί για διευθύνσεις,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses
ZONES_LIST_EMPTY,Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Διαλέξτε ζώνες,Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s)
ZONES,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Ζώνες,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,តំបន់
VIEW_REPORT,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,Εμφάνισε αναφορά,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report,View Report
SHARING_REPORT,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Αποστολή αναφοράς,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report,Share Report
RECEIVE_UPDATES_EACH,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Ανανέωση στίγματος ανα:,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each,Update objects each
SHOW_MOVING,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Δείξε οχήματα σε κίνηση,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving,Show moving
SHOW_STOPPED,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Δείξε σταματημένα οχήματα,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped,Show stopped
